Jilid,Page,PageRole,Slot,ObjectID,CanonicalKey,ObjectType,ArabicObject,PrimaryCompetency,ReviewCompetencies,SourceRef,Status,Notes
1,5,TWO_LETTER_BASIC,12,J1-P05-S12,8ca3ed06116c969fc2c6,WORD_FRAGMENT,ءُدَ,C0005,C0002|C0003|C0004,81:8,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,13,J1-P05-S13,1002a34170bb3e6da113,WORD_FRAGMENT,ءِذَ,C0005,C0002|C0003|C0004,13:5,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,14,J1-P05-S14,5781e532cb73982e4317,WORD_FRAGMENT,ءِىَ,C0005,C0002|C0003|C0004,16:27,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,15,J1-P05-S15,d9eee8b1bad81c51e1cf,WORD_FRAGMENT,أَءُ,C0005,C0002|C0003|C0004,38:8,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,16,J1-P05-S16,974e8f5c3c8037e1f197,WORD_FRAGMENT,أَءِ,C0005,C0002|C0003|C0004,12:90,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,17,J1-P05-S17,d65acde98e4bd9a1fb6f,WORD_FRAGMENT,أَؤُ,C0005,C0002|C0003|C0004,3:15,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,18,J1-P05-S18,12a505b98edb822e4b31,WORD_FRAGMENT,أَئِ,C0005,C0002|C0003|C0004,6:19,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,19,J1-P05-S19,9011b50ebc73bcbb4a51,WORD_FRAGMENT,أَبَ,C0005,C0002|C0003|C0004,2:34,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,20,J1-P05-S20,7475daadf0589e00ffc8,WORD_FRAGMENT,أَبُ,C0005,C0002|C0003|C0004,12:68,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,21,J1-P05-S21,b071af318c0360caf4d6,WORD_FRAGMENT,أَبِ,C0005,C0002|C0003|C0004,6:74,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,22,J1-P05-S22,84833222ee8bdbde7ae0,WORD_FRAGMENT,أَةَ,C0005,C0002|C0003|C0004,29:20,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,23,J1-P05-S23,fd05397e1ae43283eb77,WORD_FRAGMENT,أَتَ,C0005,C0002|C0003|C0004,2:30,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,5,TWO_LETTER_BASIC,24,J1-P05-S24,55b0976b45845b48015f,WORD_FRAGMENT,أَتُ,C0005,C0002|C0003|C0004,2:76,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,1,J1-P06-S01,7e2308409193c7e689c9,WORD_FRAGMENT,أَتِ,C0005,C0002|C0003|C0004,2:187,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,2,J1-P06-S02,46072fdaa0e28321b6aa,WORD_FRAGMENT,أَثَ,C0005,C0002|C0003|C0004,20:84,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,3,J1-P06-S03,e924d52c4ea05acb1a40,WORD_FRAGMENT,أَثُ,C0005,C0002|C0003|C0004,10:51,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,4,J1-P06-S04,f848a4126b951d4b74f7,WORD_FRAGMENT,أَثِ,C0005,C0002|C0003|C0004,2:276,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,5,J1-P06-S05,933dc45055ea6f79aea8,WORD_FRAGMENT,أَجَ,C0005,C0002|C0003|C0004,2:231,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,6,J1-P06-S06,3a99e059fae175a81ebf,WORD_FRAGMENT,أَجِ,C0005,C0002|C0003|C0004,6:145,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,7,J1-P06-S07,233dc7951decac01200a,WORD_FRAGMENT,أَحَ,C0005,C0002|C0003|C0004,2:96,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,8,J1-P06-S08,a9ad1c3cdde79c55a06d,WORD_FRAGMENT,أَحِ,C0005,C0002|C0003|C0004,5:18,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,9,J1-P06-S09,2f659658bc328f106803,WORD_FRAGMENT,أَخَ,C0005,C0002|C0003|C0004,2:55,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,10,J1-P06-S10,5f4abfebd98fb8879186,WORD_FRAGMENT,أَخُ,C0005,C0002|C0003|C0004,12:8,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,11,J1-P06-S11,c7ccbc5b660cefe0bb30,WORD_FRAGMENT,أَخِ,C0005,C0002|C0003|C0004,2:178,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,12,J1-P06-S12,0f8a2f78d30bc355e21f,WORD_FRAGMENT,أَدَ,C0005,C0002|C0003|C0004,2:178,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,13,J1-P06-S13,09e7d9374b1e790eb536,WORD_FRAGMENT,أَدُ,C0005,C0002|C0003|C0004,20:40,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,14,J1-P06-S14,f3b8e9cea83dfeddf295,WORD_FRAGMENT,أَذَ,C0005,C0002|C0003|C0004,2:264,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,15,J1-P06-S15,bf54e5f91f84d3c865c7,WORD_FRAGMENT,أَذِ,C0005,C0002|C0003|C0004,3:123,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,16,J1-P06-S16,741905ad040eb947b617,WORD_FRAGMENT,أَرَ,C0005,C0002|C0003|C0004,2:26,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,17,J1-P06-S17,6a8c87ce59906074ae39,WORD_FRAGMENT,أَرُ,C0005,C0002|C0003|C0004,31:11,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,18,J1-P06-S18,e1256f03feafee468a34,WORD_FRAGMENT,أَرِ,C0005,C0002|C0003|C0004,2:128,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,19,J1-P06-S19,85730183e8884236b17a,WORD_FRAGMENT,أَزَ,C0005,C0002|C0003|C0004,2:36,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,20,J1-P06-S20,52dc724ad37c82520794,WORD_FRAGMENT,أَزِ,C0005,C0002|C0003|C0004,14:7,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,21,J1-P06-S21,cea7a442ca64995f425c,WORD_FRAGMENT,أَسَ,C0005,C0002|C0003|C0004,5:52,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,22,J1-P06-S22,d8626ae71b6e71cfe269,WORD_FRAGMENT,أَسِ,C0005,C0002|C0003|C0004,7:150,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,23,J1-P06-S23,aa2e87f49a7047357401,WORD_FRAGMENT,أَشَ,C0005,C0002|C0003|C0004,2:74,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,6,TWO_LETTER_BASIC,24,J1-P06-S24,c243d7f20ee7232f2783,WORD_FRAGMENT,أَشُ,C0005,C0002|C0003|C0004,6:152,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,1,J1-P07-S01,854f9f57afc609605d4c,WORD_FRAGMENT,أَشِ,C0005,C0002|C0003|C0004,33:19,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,2,J1-P07-S02,67794dd79c9dc1a3f9f1,WORD_FRAGMENT,أَصَ,C0005,C0002|C0003|C0004,2:264,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,3,J1-P07-S03,ab4ea9b4c2f38264a23e,WORD_FRAGMENT,أَصِ,C0005,C0002|C0003|C0004,25:5,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,4,J1-P07-S04,82d22ecca4a2d4c9d303,WORD_FRAGMENT,أَضَ,C0005,C0002|C0003|C0004,2:17,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,5,J1-P07-S05,4843b25ec41f66a507b8,WORD_FRAGMENT,أَضِ,C0005,C0002|C0003|C0004,34:50,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,6,J1-P07-S06,8af68f763a01b58c6f1a,WORD_FRAGMENT,أَطَ,C0005,C0002|C0003|C0004,2:285,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,7,J1-P07-S07,0ce946dcd523e0b181a9,WORD_FRAGMENT,أَطِ,C0005,C0002|C0003|C0004,3:32,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,8,J1-P07-S08,7f0ede0cca9ade28812e,WORD_FRAGMENT,أَظُ,C0005,C0002|C0003|C0004,17:101,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,9,J1-P07-S09,1fb0edfa5fc0f0b09af9,WORD_FRAGMENT,أَعَ,C0005,C0002|C0003|C0004,4:93,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,10,J1-P07-S10,9de757e7e0e0b20be82e,WORD_FRAGMENT,أَعُ,C0005,C0002|C0003|C0004,2:67,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,11,J1-P07-S11,57fbc26262cf281cebbd,WORD_FRAGMENT,أَعِ,C0005,C0002|C0003|C0004,5:54,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,12,J1-P07-S12,7674ab5cf333e3af0365,WORD_FRAGMENT,أَغَ,C0005,C0002|C0003|C0004,6:14,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,13,J1-P07-S13,e9dda185627297ed28d5,WORD_FRAGMENT,أَفَ,C0005,C0002|C0003|C0004,2:44,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,14,J1-P07-S14,9d7eeea1b1b60408ff8c,WORD_FRAGMENT,أَفُ,C0005,C0002|C0003|C0004,4:73,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,15,J1-P07-S15,45f6124ced587681c1f4,WORD_FRAGMENT,أَفِ,C0005,C0002|C0003|C0004,2:199,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,16,J1-P07-S16,1327b2a5605904b687be,WORD_FRAGMENT,أَقَ,C0005,C0002|C0003|C0004,2:177,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,17,J1-P07-S17,7a9d12e0015b57cf305a,WORD_FRAGMENT,أَقُ,C0005,C0002|C0003|C0004,2:33,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,18,J1-P07-S18,3d5edbeed135015a5f20,WORD_FRAGMENT,أَقِ,C0005,C0002|C0003|C0004,2:43,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,19,J1-P07-S19,f2eaae0ae5f7d35e1476,WORD_FRAGMENT,أَكَ,C0005,C0002|C0003|C0004,3:106,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,20,J1-P07-S20,2aef807782a82ae23ce1,WORD_FRAGMENT,أَكُ,C0005,C0002|C0003|C0004,2:67,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,21,J1-P07-S21,4709f10a4a44502b56a4,WORD_FRAGMENT,أَكِ,C0005,C0002|C0003|C0004,6:25,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,22,J1-P07-S22,57b902e828cf57f8c7d6,WORD_FRAGMENT,أَلَ,C0005,C0002|C0003|C0004,2:12,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,23,J1-P07-S23,f463d2cb55291ce2867f,WORD_FRAGMENT,أَلُ,C0005,C0002|C0003|C0004,4:153,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,7,TWO_LETTER_BASIC,24,J1-P07-S24,89751fba78bdb760d103,WORD_FRAGMENT,أَلِ,C0005,C0002|C0003|C0004,2:10,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,1,J1-P08-S01,e9fc395e4e963fcdcfe0,WORD_FRAGMENT,أَمَ,C0005,C0002|C0003|C0004,2:27,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,2,J1-P08-S02,45163457c238cdee2068,WORD_FRAGMENT,أَمُ,C0005,C0002|C0003|C0004,19:33,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,3,J1-P08-S03,48eda6a7568bc532dfd8,WORD_FRAGMENT,أَمِ,C0005,C0002|C0003|C0004,2:140,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,4,J1-P08-S04,772075abf1e1afb28a0c,WORD_FRAGMENT,أَنَ,C0005,C0002|C0003|C0004,2:160,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,5,J1-P08-S05,3384ff935631dd6fdf3d,WORD_FRAGMENT,أَنُ,C0005,C0002|C0003|C0004,2:13,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,6,J1-P08-S06,7f4b3f7534404db877ed,WORD_FRAGMENT,أَنِ,C0005,C0002|C0003|C0004,4:66,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,7,J1-P08-S07,5a6ca29c1b6517eac0c8,WORD_FRAGMENT,أَهَ,C0005,C0002|C0003|C0004,3:154,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,8,J1-P08-S08,af94cfdb6193ea3c6560,WORD_FRAGMENT,أَهُ,C0005,C0002|C0003|C0004,2:33,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,9,J1-P08-S09,c5332bdc9b1d3c59b7aa,WORD_FRAGMENT,أَهِ,C0005,C0002|C0003|C0004,2:189,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,10,J1-P08-S10,e267e93f06f444f97ac1,WORD_FRAGMENT,أَوَ,C0005,C0002|C0003|C0004,2:77,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,11,J1-P08-S11,0f6dcdb94593628e2f15,WORD_FRAGMENT,أَوُ,C0005,C0002|C0003|C0004,2:166,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,12,J1-P08-S12,5627c80fda8f97dfeeb0,WORD_FRAGMENT,أَوِ,C0005,C0002|C0003|C0004,2:158,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,13,J1-P08-S13,75366178a5f07e036fc9,WORD_FRAGMENT,أَيَ,C0005,C0002|C0003|C0004,2:266,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,14,J1-P08-S14,3d5e368c22e2e09a6f1b,WORD_FRAGMENT,أَيُ,C0005,C0002|C0003|C0004,7:191,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,15,J1-P08-S15,f95161ea643eb1f265e0,WORD_FRAGMENT,أُبَ,C0005,C0002|C0003|C0004,7:62,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,16,J1-P08-S16,042e19719ad9d9a6d2cb,WORD_FRAGMENT,أُتُ,C0005,C0002|C0003|C0004,2:25,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,17,J1-P08-S17,f4f75791695007451a75,WORD_FRAGMENT,أُتِ,C0005,C0002|C0003|C0004,2:150,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,18,J1-P08-S18,c26e4564ff02c72829fd,WORD_FRAGMENT,أُجَ,C0005,C0002|C0003|C0004,25:53,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,19,J1-P08-S19,da11a9e6cc74a9a4a917,WORD_FRAGMENT,أُجُ,C0005,C0002|C0003|C0004,3:57,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,20,J1-P08-S20,b8aabd3260cd239d8bb2,WORD_FRAGMENT,أُجِ,C0005,C0002|C0003|C0004,2:186,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,21,J1-P08-S21,c10be2d7c5200dc14345,WORD_FRAGMENT,أُحِ,C0005,C0002|C0003|C0004,2:187,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,22,J1-P08-S22,127b43a0ec6eb302e8b4,WORD_FRAGMENT,أُخَ,C0005,C0002|C0003|C0004,2:184,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,23,J1-P08-S23,95a49ec7824810fc5c67,WORD_FRAGMENT,أُخِ,C0005,C0002|C0003|C0004,8:70,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,8,TWO_LETTER_BASIC,24,J1-P08-S24,3fbfb1e9b48e9fe9f48e,WORD_FRAGMENT,أُذُ,C0005,C0002|C0003|C0004,5:45,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,1,J1-P09-S01,0ed2bc961c8565780566,WORD_FRAGMENT,أُذِ,C0005,C0002|C0003|C0004,22:39,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,2,J1-P09-S02,619deb673867580420b1,WORD_FRAGMENT,أُرِ,C0005,C0002|C0003|C0004,5:29,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,3,J1-P09-S03,e55ba90d021dc06c0860,WORD_FRAGMENT,أُزَ,C0005,C0002|C0003|C0004,15:39,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,4,J1-P09-S04,7363f6b4eb8934dfd0c9,WORD_FRAGMENT,أُسَ,C0005,C0002|C0003|C0004,33:28,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,5,J1-P09-S05,3b2f03ae93a1482a55d9,WORD_FRAGMENT,أُصَ,C0005,C0002|C0003|C0004,7:124,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,6,J1-P09-S06,6eeac7c047291b9d1df0,WORD_FRAGMENT,أُصُ,C0005,C0002|C0003|C0004,59:5,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,7,J1-P09-S07,f6eade240ac6f5583542,WORD_FRAGMENT,أُصِ,C0005,C0002|C0003|C0004,7:156,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,8,J1-P09-S08,be5a14f47f97e014f7ad,WORD_FRAGMENT,أُضِ,C0005,C0002|C0003|C0004,3:195,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,9,J1-P09-S09,10ca5fd872f61509bf64,WORD_FRAGMENT,أُعَ,C0005,C0002|C0003|C0004,3:56,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,10,J1-P09-S10,b46056343a39e0e5b99e,WORD_FRAGMENT,أُعِ,C0005,C0002|C0003|C0004,2:24,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,11,J1-P09-S11,d5c3027cbc0c51f7141d,WORD_FRAGMENT,أُفَ,C0005,C0002|C0003|C0004,40:44,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,12,J1-P09-S12,ba14c862cd433cd7fac8,WORD_FRAGMENT,أُفُ,C0005,C0002|C0003|C0004,53:7,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,13,J1-P09-S13,17020f7330ee3735d3eb,WORD_FRAGMENT,أُفِ,C0005,C0002|C0003|C0004,51:9,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,14,J1-P09-S14,fce83847abc6379fbdf5,WORD_FRAGMENT,أُقَ,C0005,C0002|C0003|C0004,7:124,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,15,J1-P09-S15,04cc68fd0969d9736289,WORD_FRAGMENT,أُكَ,C0005,C0002|C0003|C0004,3:195,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,16,J1-P09-S16,24dff9a1a2fdff825239,WORD_FRAGMENT,أُكُ,C0005,C0002|C0003|C0004,2:265,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,17,J1-P09-S17,c78ad535b1221e7a0937,WORD_FRAGMENT,أُلُ,C0005,C0002|C0003|C0004,2:243,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,18,J1-P09-S18,0cf26a0e00b9ea4b7f67,WORD_FRAGMENT,أُمَ,C0005,C0002|C0003|C0004,2:126,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,19,J1-P09-S19,47265716771502b98518,WORD_FRAGMENT,أُمُ,C0005,C0002|C0003|C0004,2:210,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,20,J1-P09-S20,2e7fb607e539fc70acaf,WORD_FRAGMENT,أُمِ,C0005,C0002|C0003|C0004,2:258,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
1,9,TWO_LETTER_BASIC,21,J1-P09-S21,78c6889c2db54e982f10,WORD_FRAGMENT,أُنَ,C0005,C0002|C0003|C0004,2:60,COMPOSED_CANDIDATE_V2,Fragmen dua huruf dari corpus Al-Quran; objek tidak diulang
